gps_natural_travel,accelerometer_active,pressure_consistency,cell_tower_match,work_history_match,no_active_order,is_fraud
91.28,97.27,98.28,93.71,92.03,88.84,0
68.28,78.17,67.46,69.81,90.97,84.28,0
82.43,88.26,66.02,78.71,53.9,87.07,0
95.69,100.0,63.77,90.05,2.23,0.0,1
100.0,87.93,79.7,90.29,100.0,84.89,0
53.48,82.76,79.51,83.89,0.0,85.82,0
100.0,94.05,97.68,80.99,75.37,93.69,0
80.11,82.77,79.78,98.27,77.62,82.43,0
68.91,84.36,99.69,83.08,70.85,82.38,0
79.4,83.52,69.71,100.0,39.91,68.28,0
100.0,69.76,73.27,83.12,85.82,90.5,0
82.95,95.23,90.07,85.15,10.15,85.93,0
75.18,82.87,90.12,73.11,82.35,99.33,0
58.96,90.06,77.61,64.33,87.9,81.95,0
73.45,97.2,84.19,74.07,66.92,94.45,0
81.71,100.0,69.49,67.85,85.46,97.6,0
75.35,90.31,86.18,84.33,88.57,93.79,0
59.09,71.85,58.75,47.82,56.89,94.46,0
97.73,81.94,79.01,86.32,79.02,95.33,0
83.93,89.51,55.01,69.84,33.7,87.94,0
74.88,83.05,100.0,73.74,83.85,73.72,0
75.71,79.77,85.63,71.14,77.89,99.12,0
70.26,89.87,79.78,61.3,5.05,38.56,1
55.59,85.36,93.62,69.27,62.77,98.69,0
65.99,75.71,100.0,75.33,78.2,98.22,0
88.13,90.7,94.58,100.0,96.95,90.1,0
82.3,99.24,76.3,78.14,22.92,84.5,0
81.79,69.32,76.02,85.82,79.0,77.0,0
92.89,92.1,91.93,94.93,95.29,100.0,0
80.33,94.79,100.0,83.48,84.47,87.95,0
79.88,82.12,65.02,94.18,72.93,77.75,0
79.72,86.7,97.05,89.63,8.09,72.3,0
98.49,72.84,100.0,100.0,100.0,67.91,0
96.21,100.0,78.87,88.9,57.46,93.86,0
97.22,77.96,75.16,98.79,0.94,99.0,0
77.72,84.54,85.24,81.49,59.23,0.0,1
80.67,86.1,69.94,82.69,69.27,100.0,0
90.53,86.46,84.87,81.09,56.57,62.47,0
69.27,86.35,81.92,70.3,34.15,97.93,0
89.61,73.99,100.0,82.36,100.0,67.15,0
79.38,59.29,60.39,59.14,81.86,86.49,0
68.83,83.14,93.61,74.25,63.35,93.72,0
80.87,81.08,64.12,87.88,51.44,5.04,1
100.0,72.81,86.87,84.5,100.0,78.34,0
93.81,70.59,74.74,87.97,40.96,68.01,0
60.76,82.94,84.57,75.15,0.0,25.02,1
94.85,83.45,86.87,98.47,40.28,87.04,0
93.65,65.82,86.37,87.2,65.88,100.0,0
100.0,97.47,62.62,61.68,95.97,92.78,0
89.85,75.03,67.05,78.11,75.14,76.55,0
90.51,88.04,95.23,85.29,90.12,78.65,0
85.6,86.52,77.37,77.72,77.58,100.0,0
89.76,95.46,82.11,82.26,84.13,98.82,0
100.0,88.97,82.54,82.38,90.0,100.0,0
90.97,87.98,91.8,80.08,45.43,89.9,0
99.97,93.09,81.21,80.02,100.0,96.57,0
90.92,89.13,99.28,96.19,19.33,86.6,0
85.27,98.09,100.0,84.58,96.37,84.47,0
100.0,100.0,86.99,100.0,65.19,82.52,0
67.26,69.69,62.2,76.63,41.25,70.26,0
92.43,80.29,93.22,82.49,100.0,73.78,0
62.58,86.24,74.13,66.94,74.69,100.0,0
99.42,68.45,65.1,96.24,13.69,100.0,0
52.64,66.97,92.81,69.92,59.9,87.48,0
81.48,81.34,74.73,95.08,28.3,86.56,0
59.41,73.21,100.0,65.77,87.22,100.0,0
66.36,90.36,100.0,62.38,71.95,20.62,1
98.99,94.29,100.0,93.92,95.03,75.44,0
86.2,87.5,71.81,72.73,22.44,85.4,0
65.21,84.54,79.58,63.44,82.18,88.39,0
90.51,87.07,54.78,74.09,88.12,0.0,1
76.01,94.34,68.02,65.41,78.59,13.38,1
100.0,64.84,68.26,82.57,54.35,90.96,0
74.07,78.63,100.0,70.36,71.7,92.75,0
82.0,70.91,76.93,73.82,100.0,100.0,0
64.41,88.64,73.36,67.49,52.12,89.07,0
74.87,74.79,66.06,76.42,97.65,82.02,0
73.71,84.3,100.0,81.8,25.06,94.62,0
77.97,77.88,73.25,79.77,2.79,96.35,0
93.63,90.12,93.43,90.32,94.1,96.11,0
88.0,99.88,100.0,96.34,59.27,94.95,0
60.25,86.79,93.86,85.84,84.86,72.91,0
85.12,100.0,82.85,67.68,60.83,100.0,0
86.75,75.7,74.71,78.15,82.4,89.56,0
98.59,82.16,62.2,88.85,60.48,96.91,0
87.28,79.36,80.41,87.73,99.97,78.07,0
100.0,100.0,88.04,100.0,56.16,75.09,0
88.68,93.55,78.63,94.52,75.67,24.35,1
92.95,94.98,70.32,87.08,75.94,96.53,0
85.96,91.55,95.95,69.21,79.81,93.5,0
71.16,85.76,95.01,78.94,90.16,70.87,0
72.9,74.36,63.44,88.97,31.49,100.0,0
65.02,93.09,100.0,74.91,66.63,70.18,0
80.33,100.0,71.32,55.1,67.79,0.0,1
83.74,71.73,74.68,84.96,73.9,82.41,0
95.43,96.76,93.11,94.69,100.0,93.97,0
77.15,91.39,92.43,88.39,95.58,100.0,0
67.48,83.43,72.18,65.26,74.83,93.97,0
99.42,96.79,97.05,71.86,34.96,85.89,0
65.63,86.3,68.5,67.48,75.78,93.89,0
97.73,80.62,78.99,72.49,47.35,95.84,0
69.92,95.4,100.0,65.57,84.09,94.21,0
69.02,77.83,82.19,67.39,43.29,95.64,0
78.93,100.0,79.51,74.47,48.98,87.14,0
82.99,100.0,77.76,77.39,81.9,86.98,0
72.19,66.34,95.26,62.9,63.65,22.72,1
91.18,88.37,65.13,99.41,90.68,92.43,0
79.67,85.62,76.57,94.83,84.11,84.48,0
91.79,93.5,93.78,90.61,92.79,100.0,0
53.79,63.39,84.21,63.4,97.46,94.24,0
0.0,13.79,1.8,20.39,2.5,3.37,1
70.79,70.66,68.67,63.82,3.7,96.3,0
72.95,97.5,89.22,54.16,95.36,5.17,1
6.44,13.47,0.65,13.18,15.96,6.01,1
70.45,86.25,96.19,61.87,14.34,93.38,0
97.81,81.08,97.99,92.81,40.43,73.02,0
74.72,75.97,73.06,68.31,77.28,100.0,0
96.41,70.34,85.03,87.32,52.13,71.45,0
80.17,67.47,76.16,85.27,88.04,100.0,0
98.92,73.71,85.4,83.93,0.0,25.14,1
68.76,81.09,99.35,51.05,3.99,16.71,1
100.0,83.26,73.36,89.43,71.46,55.16,0
76.79,94.94,80.35,76.66,90.05,83.25,0
64.52,88.82,66.6,69.53,88.32,96.94,0
83.27,100.0,88.32,92.33,63.82,77.39,0
76.54,87.82,77.05,75.51,64.21,16.18,1
67.21,100.0,94.07,74.34,84.6,72.8,0
100.0,76.65,61.3,66.28,9.62,75.49,0
59.33,100.0,58.69,67.57,92.73,80.88,0
68.48,90.26,98.93,72.36,27.21,75.73,0
51.56,85.9,96.05,73.76,46.32,100.0,0
80.79,83.32,86.83,77.1,62.81,64.34,0
82.41,82.12,67.67,84.1,71.41,71.94,0
92.33,65.55,99.26,84.38,38.49,58.92,0
100.0,75.85,95.74,88.61,87.53,80.09,0
99.03,90.95,93.36,94.91,98.89,89.28,0
69.09,87.83,76.4,79.9,95.04,85.78,0
76.4,86.35,83.06,61.79,56.25,15.99,1
56.56,100.0,92.83,66.64,85.35,94.65,0
91.0,90.3,100.0,85.5,77.71,79.54,0
79.75,86.16,77.19,76.18,64.26,97.86,0
87.94,80.69,89.74,86.88,62.79,85.51,0
91.0,84.41,82.04,75.77,80.45,68.65,0
83.67,67.24,94.65,72.14,63.11,100.0,0
96.08,94.0,89.5,98.23,92.7,91.97,0
71.43,83.9,51.87,77.43,42.74,69.21,0
57.54,90.47,69.75,68.37,92.16,78.29,0
86.18,88.83,88.43,95.18,83.92,83.36,0
73.13,80.87,72.62,82.32,100.0,77.19,0
83.62,76.82,89.19,83.47,56.08,82.57,0
92.91,94.25,91.07,82.6,99.23,86.12,0
60.54,72.08,80.97,91.89,92.9,94.35,0
86.68,82.05,75.64,100.0,100.0,97.48,0
70.94,91.58,67.98,84.3,63.51,100.0,0
72.6,72.37,75.77,78.25,32.84,8.38,1
80.49,83.58,89.04,60.32,41.55,27.38,1
98.46,93.17,85.22,92.21,40.38,100.0,0
100.0,88.46,100.0,93.93,54.74,82.45,0
100.0,91.35,81.39,87.02,57.81,90.64,0
86.56,87.79,74.21,81.1,21.21,0.0,1
76.72,76.38,96.79,68.0,7.66,30.54,1
72.63,81.96,70.81,73.43,77.25,88.11,0
73.92,100.0,99.38,82.57,7.08,81.61,0
90.93,98.54,89.09,90.54,95.91,98.13,0
71.6,76.28,80.23,77.5,78.63,93.05,0
63.88,79.32,47.72,82.52,76.65,76.83,0
93.62,96.03,57.87,85.83,92.6,34.32,1
86.97,93.56,81.91,95.86,0.0,8.57,1
86.1,100.0,74.61,86.98,64.27,90.79,0
60.76,87.83,72.93,82.5,72.66,100.0,0
82.86,100.0,83.59,100.0,5.69,23.39,1
49.15,95.6,91.64,78.9,76.62,98.53,0
71.22,84.11,66.32,72.76,66.37,79.18,0
93.96,100.0,82.6,80.43,21.04,0.0,1
94.88,86.96,71.74,82.85,71.17,100.0,0
51.67,68.82,74.59,64.13,89.02,73.45,0
74.58,97.58,79.13,66.8,47.94,81.3,0
72.68,66.73,75.76,59.48,92.29,87.92,0
84.14,92.35,74.23,82.69,11.99,95.28,0
97.59,98.95,87.81,73.58,93.76,83.67,0
100.0,100.0,91.96,93.67,76.41,77.83,0
95.37,75.14,83.0,90.25,99.48,100.0,0
82.95,73.71,100.0,91.45,79.18,90.22,0
84.28,82.95,94.68,78.25,29.07,78.6,0
100.0,100.0,92.02,100.0,82.95,100.0,0
90.91,67.24,65.93,93.59,81.42,91.58,0
91.71,83.75,72.58,93.97,88.6,72.95,0
74.75,100.0,85.19,83.63,54.27,70.79,0
64.39,82.12,66.94,85.92,94.6,83.53,0
100.0,83.75,75.77,87.91,88.58,92.28,0
71.33,81.96,65.65,75.89,66.78,89.49,0
99.26,81.42,90.17,81.64,67.37,85.19,0
100.0,98.82,100.0,72.86,54.67,72.84,0
93.09,66.78,100.0,93.71,96.43,94.4,0
99.41,84.03,86.0,81.84,92.2,70.75,0
63.22,63.69,68.49,73.86,83.1,79.41,0
65.45,84.35,100.0,74.93,10.24,5.68,1
73.85,90.43,76.93,69.65,62.59,67.27,0
88.0,70.8,84.69,76.35,84.63,92.71,0
100.0,100.0,91.81,100.0,91.82,82.62,0
80.78,96.77,93.1,90.47,25.26,93.1,0
82.04,91.94,77.25,71.83,28.48,8.43,1
74.41,92.42,100.0,89.5,50.18,91.16,0
73.17,96.74,100.0,60.81,59.01,7.07,1
86.06,78.18,100.0,75.53,100.0,100.0,0
76.37,100.0,95.52,86.39,87.43,92.39,0
15.74,10.85,18.77,16.46,9.46,15.95,1
85.53,58.12,85.54,96.06,87.24,68.6,0
98.47,94.82,75.53,83.14,73.17,79.84,0
79.91,90.12,85.57,73.9,61.99,90.32,0
81.87,76.62,90.95,73.12,100.0,44.64,1
91.39,96.37,72.35,86.23,73.86,98.11,0
53.85,100.0,64.59,66.47,49.15,89.09,0
80.53,89.97,77.44,88.05,89.3,85.81,0
89.73,87.54,90.77,100.0,91.31,93.21,0
86.28,73.95,73.66,96.76,90.38,98.0,0
69.0,85.9,73.88,65.23,100.0,99.64,0
83.9,100.0,77.36,82.6,78.72,85.35,0
85.3,80.1,70.5,70.96,70.0,98.02,0
93.54,95.03,87.67,82.51,80.69,91.61,0
78.03,76.41,90.12,78.26,86.31,81.75,0
94.94,100.0,92.85,77.93,51.14,89.74,0
68.56,77.82,91.82,79.66,78.01,78.62,0
88.85,79.35,63.93,93.38,33.12,1.48,1
74.38,83.34,98.25,87.89,91.32,0.0,1
63.16,95.92,93.3,66.62,44.78,3.71,1
100.0,98.55,85.88,84.84,87.41,84.72,0
81.88,93.97,86.58,85.58,85.6,90.85,0
96.0,91.91,89.27,93.96,100.0,91.44,0
65.92,94.9,94.06,75.38,98.49,93.32,0
73.42,87.8,92.4,74.24,62.86,76.71,0
72.29,100.0,77.13,76.34,89.25,96.39,0
96.79,65.29,80.28,75.34,27.02,92.14,0
75.15,71.5,89.81,82.09,28.41,77.04,0
83.04,66.84,71.4,90.28,81.74,95.79,0
88.74,89.41,58.51,83.99,89.48,94.82,0
90.2,75.6,85.57,100.0,78.38,96.5,0
94.29,77.1,93.26,80.26,40.67,91.16,0
64.57,76.82,85.0,93.04,41.26,75.52,0
85.33,91.08,91.76,89.02,73.12,94.27,0
85.27,93.03,64.5,80.89,16.78,11.11,1
100.0,81.8,94.09,100.0,83.36,100.0,0
73.76,66.75,93.57,67.35,96.89,98.52,0
91.92,80.32,93.83,73.89,73.84,80.36,0
74.81,83.04,84.55,67.92,85.36,84.07,0
79.73,100.0,75.3,91.31,100.0,100.0,0
87.79,79.14,87.85,86.0,100.0,100.0,0
90.16,69.93,98.77,100.0,100.0,90.99,0
71.39,97.64,83.43,77.86,81.3,89.68,0
73.24,73.12,95.31,72.14,25.16,10.34,1
14.31,3.46,21.4,13.88,11.33,14.0,1
82.7,100.0,79.54,91.91,55.87,89.6,0
72.01,88.14,79.85,61.53,24.95,21.79,1
73.96,69.51,85.39,71.12,55.89,95.1,0
92.29,85.62,89.89,76.09,84.59,87.67,0
82.83,65.59,87.22,65.93,56.21,76.11,0
77.95,87.21,72.3,83.16,32.93,30.46,1
77.25,73.44,83.48,70.53,67.72,88.49,0
81.65,97.16,74.47,79.91,77.5,88.55,0
59.4,91.59,97.43,63.15,84.02,81.07,0
81.81,93.2,92.7,68.94,81.45,96.24,0
96.52,86.31,100.0,84.42,100.0,81.14,0
55.99,76.28,92.22,59.12,60.92,90.47,0
70.71,80.07,95.22,74.61,86.41,73.29,0
62.41,98.06,82.32,73.58,84.45,80.63,0
82.19,78.72,81.24,73.5,47.78,86.72,0
64.25,86.25,71.58,62.43,94.45,100.0,0
100.0,89.76,92.58,100.0,97.47,88.28,0
85.48,91.83,93.76,61.52,71.52,90.93,0
57.36,95.57,74.48,72.44,85.2,89.67,0
92.39,90.6,70.64,88.22,83.34,30.87,1
75.44,79.17,70.31,72.5,76.87,34.94,1
59.23,100.0,63.35,78.76,87.26,100.0,0
77.55,91.34,77.58,81.88,10.63,85.4,0
78.94,100.0,76.26,79.58,83.21,98.95,0
57.48,79.39,62.78,91.67,61.99,100.0,0
69.88,73.72,72.35,99.84,81.9,94.28,0
78.14,86.45,84.05,88.41,63.78,96.8,0
80.42,92.27,92.27,82.25,43.96,100.0,0
69.91,82.06,79.26,69.04,80.55,78.65,0
67.43,84.02,94.91,80.41,46.35,40.26,1
60.79,81.35,77.17,58.74,70.4,100.0,0
90.38,95.9,100.0,100.0,74.3,74.77,0
58.66,93.39,84.7,75.3,91.33,37.96,1
93.09,60.47,66.22,78.62,15.71,84.45,0
93.64,69.51,74.05,75.86,12.04,69.47,0
56.19,100.0,89.67,60.91,86.44,86.49,0
85.48,60.57,96.29,83.45,51.51,1.37,1
67.36,87.31,86.24,82.61,57.77,94.55,0
70.25,97.34,76.37,69.66,93.5,64.42,0
73.96,71.79,77.35,84.13,78.39,70.77,0
71.05,84.68,86.75,67.67,77.72,86.56,0
99.03,98.1,100.0,78.86,3.88,76.95,0
97.53,86.34,68.07,78.75,73.32,90.72,0
64.82,73.64,90.48,76.96,29.12,68.47,0
68.35,75.61,89.94,87.82,85.64,98.11,0
88.07,86.32,94.03,88.38,91.13,60.81,0
99.83,99.82,90.86,79.93,81.9,89.23,0
68.82,100.0,84.12,62.14,86.83,82.4,0
98.57,68.89,75.89,98.9,89.03,77.27,0
69.85,83.04,95.83,71.53,84.57,93.7,0
91.88,100.0,100.0,96.03,84.96,92.18,0
90.09,96.55,98.78,94.45,93.0,100.0,0
81.22,72.75,94.67,73.78,81.29,93.86,0
93.88,59.23,80.26,85.43,85.28,87.24,0
70.04,91.64,83.26,75.03,83.84,100.0,0
70.18,72.16,74.29,76.67,85.26,84.6,0
98.35,79.93,77.16,94.15,31.93,89.43,0
84.92,84.66,67.04,95.31,31.79,27.3,1
61.36,90.41,89.94,65.43,48.83,87.41,0
96.29,81.32,57.88,92.45,28.73,96.43,0
94.5,98.72,71.59,91.6,88.12,100.0,0
79.09,76.07,98.55,78.32,82.42,75.13,0
98.27,85.97,90.38,92.97,12.0,83.66,0
70.92,81.08,89.17,74.08,77.46,96.53,0
79.93,92.64,74.26,72.11,45.77,84.3,0
72.13,82.07,72.32,82.73,75.1,82.52,0
100.0,94.99,95.81,88.42,80.19,93.35,0
69.07,74.42,77.55,78.7,65.56,94.47,0
73.84,88.48,62.81,99.12,73.39,100.0,0
100.0,94.22,87.6,91.84,92.2,90.28,0
69.61,82.16,96.62,75.54,16.79,1.78,1
61.91,100.0,75.88,64.79,72.18,70.75,0
75.11,71.0,89.48,68.43,78.18,71.17,0
68.66,100.0,85.74,63.65,57.99,81.93,0
68.0,71.57,82.87,86.28,41.12,72.88,0
71.27,97.48,100.0,79.0,66.25,91.6,0
66.92,80.85,100.0,78.29,83.92,85.79,0
100.0,100.0,61.91,100.0,49.73,70.18,0
94.42,84.6,74.7,87.04,77.98,78.73,0
94.19,83.46,71.67,92.89,63.06,86.53,0
67.18,85.47,98.48,60.21,70.01,83.81,0
96.17,72.0,68.82,91.44,47.84,71.9,0
76.32,81.6,86.52,98.74,95.53,72.92,0
100.0,91.71,72.22,81.56,86.75,81.61,0
91.27,88.06,63.97,100.0,14.7,74.88,0
88.22,85.88,96.15,85.41,95.69,86.54,0
55.36,100.0,80.13,62.57,57.62,17.18,1
76.06,87.74,80.15,57.54,54.2,83.44,0
85.57,75.87,73.95,86.53,70.63,96.59,0
69.39,100.0,60.1,77.4,27.02,86.61,0
64.07,76.09,76.27,58.33,83.95,100.0,0
100.0,83.15,98.35,94.88,30.87,87.66,0
69.88,84.37,93.17,75.34,18.39,17.36,1
67.87,100.0,92.92,87.36,98.18,100.0,0
70.73,68.66,93.66,74.9,100.0,72.46,0
96.84,89.49,80.41,76.59,66.08,100.0,0
100.0,99.63,100.0,77.4,73.61,100.0,0
79.67,94.92,97.9,82.23,84.22,74.86,0
58.94,90.96,79.07,73.13,79.77,100.0,0
77.52,61.59,55.29,86.06,79.37,94.39,0
88.8,79.19,79.78,93.41,49.92,90.25,0
55.91,83.31,75.77,67.35,81.39,35.58,1
65.35,88.9,94.27,71.29,78.74,87.63,0
100.0,79.12,87.18,88.33,60.17,89.78,0
72.76,93.0,70.68,80.13,17.84,80.51,0
85.02,86.24,65.98,86.05,30.25,36.37,1
58.97,83.22,74.36,61.47,99.78,89.45,0
87.04,77.45,86.87,75.53,82.66,81.89,0
95.66,91.25,62.09,91.69,87.33,84.82,0
92.89,71.79,91.12,97.15,4.56,31.89,1
65.93,94.64,100.0,65.84,80.96,96.48,0
81.76,95.88,82.6,86.5,0.0,91.97,0
77.94,90.35,75.76,72.42,5.38,75.26,0
71.25,65.0,99.0,67.16,98.22,72.66,0
71.61,72.99,84.8,60.5,100.0,72.88,0
61.27,91.38,82.46,64.61,75.8,99.93,0
100.0,100.0,75.7,100.0,96.98,96.68,0
85.64,74.58,79.24,86.22,90.43,80.43,0
82.95,67.14,64.0,83.9,81.86,81.82,0
81.58,74.14,68.6,74.63,85.04,28.37,1
83.9,86.06,97.77,77.12,86.1,100.0,0
78.33,87.32,68.07,77.42,62.75,90.18,0
86.19,95.6,68.06,85.25,50.23,9.97,1
4.63,15.16,19.67,15.74,9.39,14.85,1
59.01,95.8,74.94,93.41,81.74,83.48,0
81.66,71.52,88.0,70.38,67.36,89.8,0
75.29,82.0,70.75,66.2,45.33,77.43,0
94.26,92.47,75.32,80.24,70.91,90.52,0
80.57,77.34,69.75,92.1,95.89,73.05,0
66.52,68.3,86.98,56.58,93.82,0.0,1
94.93,68.83,65.33,95.79,66.5,75.76,0
67.56,86.58,100.0,76.21,80.38,98.93,0
73.62,72.12,61.95,63.71,91.96,100.0,0
99.18,84.01,88.18,86.73,87.44,73.84,0
87.66,65.92,80.28,82.12,25.23,98.12,0
74.93,95.98,100.0,61.75,9.18,29.64,1
100.0,86.02,100.0,93.91,80.33,100.0,0
87.19,65.75,66.81,93.03,81.53,89.21,0
72.95,84.46,77.33,75.98,80.83,39.4,1
81.61,82.27,50.8,92.8,32.8,68.42,0
71.28,100.0,88.07,65.83,100.0,81.66,0
89.91,92.44,99.13,92.89,91.19,92.83,0
54.46,67.09,69.23,70.72,97.08,87.78,0
90.18,73.91,90.98,90.37,73.26,87.09,0
60.36,86.55,87.38,66.02,92.68,85.19,0
76.83,94.61,70.71,49.71,81.15,75.98,0
77.91,100.0,96.93,99.91,6.89,10.93,1
83.03,66.77,60.36,82.16,96.07,92.12,0
67.1,92.04,71.15,88.41,73.1,71.76,0
89.12,90.09,64.45,85.26,86.47,34.26,1
100.0,73.47,88.49,100.0,51.67,73.01,0
96.52,71.9,90.18,100.0,86.79,80.37,0
73.08,85.41,86.01,73.48,75.93,25.87,1
70.99,100.0,85.66,56.68,90.93,90.06,0
69.28,60.15,78.17,67.85,50.3,80.47,0
71.08,100.0,74.85,68.22,94.95,66.37,0
84.0,72.09,74.06,96.98,87.24,77.69,0
98.1,80.98,92.69,93.17,22.54,95.25,0
82.41,76.9,100.0,88.17,61.83,97.45,0
84.03,99.99,94.74,80.96,33.52,40.31,1
67.77,82.74,73.0,90.82,71.38,98.1,0
53.77,92.03,71.36,77.32,100.0,73.46,0
57.84,79.52,82.33,73.95,84.45,72.86,0
86.29,91.92,85.63,100.0,80.12,92.99,0
99.22,78.22,87.27,88.83,63.53,20.74,1
84.0,75.02,100.0,83.72,16.88,29.31,1
69.64,70.01,79.26,77.03,92.52,82.96,0
53.47,95.1,80.7,75.39,48.8,90.67,0
58.02,93.47,73.63,72.85,80.75,83.74,0
85.21,78.23,90.18,75.12,33.41,84.62,0
74.77,88.07,93.75,81.29,100.0,74.58,0
73.11,100.0,69.55,58.63,18.78,78.2,0
99.28,82.71,84.92,100.0,87.9,96.65,0
90.08,89.32,72.6,88.0,89.52,100.0,0
100.0,73.26,78.96,86.34,100.0,76.28,0
89.14,97.86,94.13,86.58,62.95,98.5,0
81.05,74.1,86.52,80.64,87.42,100.0,0
73.61,79.81,89.96,60.1,2.5,15.92,1
74.5,68.39,85.72,75.32,90.19,77.94,0
69.05,91.46,100.0,79.45,85.64,78.7,0
100.0,92.1,87.42,100.0,53.61,91.06,0
94.27,80.32,84.52,72.56,78.08,16.42,1
76.34,84.86,70.54,74.9,97.19,79.16,0
99.08,100.0,73.77,100.0,69.37,85.6,0
93.26,94.23,100.0,100.0,57.3,9.27,1
58.77,80.0,94.96,67.12,98.14,83.73,0
90.59,91.79,68.04,82.43,83.12,72.57,0
51.73,77.42,86.09,47.0,26.22,5.74,1
85.62,89.98,75.19,80.64,99.57,87.11,0
57.22,76.7,100.0,68.7,100.0,93.46,0
90.91,80.91,85.84,95.83,82.28,70.2,0
74.91,99.61,100.0,68.32,73.37,100.0,0
62.2,66.79,87.73,87.69,87.26,77.72,0
61.04,84.67,70.97,53.99,100.0,85.78,0
66.53,81.78,89.33,75.52,89.82,74.54,0
98.18,97.67,96.0,94.38,90.63,100.0,0
80.29,98.36,88.78,86.29,100.0,83.06,0
72.05,95.96,73.1,68.43,47.38,80.63,0
83.96,65.69,76.61,91.57,57.47,69.27,0
97.6,93.9,76.65,84.06,88.53,85.16,0
85.76,85.04,80.79,100.0,83.46,99.24,0
61.02,95.84,100.0,57.48,42.68,6.18,1
54.61,77.06,97.59,71.51,88.72,90.31,0
97.57,100.0,95.79,91.12,97.47,92.25,0
70.95,87.2,60.53,84.2,87.77,88.24,0
72.04,69.73,86.8,61.33,84.76,99.37,0
66.09,67.09,87.38,78.85,96.35,93.59,0
63.66,100.0,89.58,57.64,81.93,91.81,0
93.64,98.42,90.07,82.74,12.66,28.46,1
73.14,93.07,100.0,77.44,96.71,78.23,0
61.25,94.85,57.18,70.29,89.95,81.72,0
79.81,100.0,54.27,74.36,81.13,86.6,0
68.52,73.14,94.53,43.53,65.1,84.18,0
62.5,78.41,98.96,77.27,73.69,82.93,0
59.75,67.95,62.44,74.87,94.83,90.03,0
72.39,74.23,66.78,70.97,88.3,83.49,0
83.35,76.83,99.65,80.74,6.47,71.9,0
92.78,80.63,78.17,72.48,87.67,21.9,1
79.97,88.79,100.0,83.01,36.17,80.49,0
92.93,86.66,100.0,97.26,68.63,86.72,0
69.48,90.45,79.08,55.22,9.53,0.0,1
86.5,76.84,86.39,92.56,63.01,86.09,0
70.9,100.0,90.13,70.57,95.71,80.06,0
100.0,66.53,61.9,96.3,22.18,77.16,0
91.85,92.16,75.96,84.06,65.01,77.28,0
82.03,100.0,90.58,65.72,24.4,96.93,0
84.2,83.33,100.0,81.96,73.63,80.71,0
77.03,76.81,88.56,85.05,100.0,95.3,0
91.38,71.58,73.03,83.72,63.82,65.06,0
100.0,90.69,79.59,91.4,57.22,87.21,0
65.7,93.18,85.28,75.11,84.98,95.68,0
86.83,86.98,51.53,85.74,41.94,79.4,0
59.03,82.72,67.84,61.89,88.44,80.4,0
82.61,83.8,96.38,77.73,92.58,87.6,0
85.0,92.41,74.29,78.25,57.46,73.99,0
92.99,69.32,71.2,84.71,74.73,77.39,0
96.32,88.89,73.82,85.17,75.2,75.11,0
97.64,100.0,91.5,100.0,27.37,88.03,0
79.48,85.45,74.17,82.7,92.12,75.18,0
91.82,86.52,79.21,67.59,23.77,5.86,1
75.33,78.66,85.95,76.59,44.74,82.7,0
83.2,86.19,86.75,80.09,54.33,84.14,0
100.0,47.83,57.69,100.0,71.32,75.96,0
69.8,76.19,71.9,82.78,66.66,93.06,0
78.29,82.99,80.72,56.78,72.42,87.53,0
84.04,86.76,91.78,82.55,13.74,1.54,1
97.26,79.43,77.63,100.0,89.76,90.13,0
54.88,92.59,100.0,65.92,69.41,64.88,0
79.38,100.0,86.36,74.92,100.0,85.12,0
77.5,74.8,67.65,84.99,100.0,87.8,0
100.0,96.17,100.0,100.0,47.94,100.0,0
62.04,94.84,97.36,83.25,35.41,100.0,0
77.82,77.65,95.31,85.7,91.93,93.4,0
85.19,80.2,100.0,88.36,75.25,88.32,0
69.68,87.26,100.0,89.35,17.77,8.42,1
68.0,75.94,70.13,76.48,5.84,12.76,1
75.09,77.33,70.68,81.65,66.21,85.24,0
64.07,100.0,74.65,66.49,37.3,64.4,0
72.37,89.03,100.0,80.75,95.15,82.37,0
89.33,100.0,55.63,92.35,60.72,74.04,0
70.57,62.14,76.01,85.48,90.82,70.94,0
85.58,76.1,76.15,77.17,82.66,95.82,0
77.33,99.42,69.86,67.8,86.56,100.0,0
57.74,84.64,96.26,63.51,13.57,77.61,0
86.03,81.87,53.2,92.8,78.25,86.18,0
63.75,81.1,80.31,80.58,81.42,86.33,0
61.24,100.0,100.0,64.93,100.0,32.32,1
96.62,97.65,95.99,81.38,82.84,78.89,0
100.0,73.59,76.6,100.0,20.36,33.11,1
68.81,90.18,63.46,67.46,68.97,97.11,0
96.07,81.9,93.8,86.25,99.24,80.45,0
87.67,86.63,68.8,95.07,66.21,87.83,0
75.09,100.0,80.31,72.12,82.94,100.0,0
75.84,68.11,81.2,72.68,71.7,93.98,0
71.97,99.64,68.84,63.25,52.18,76.8,0
55.36,82.29,71.5,54.61,63.0,21.64,1
98.14,81.66,85.65,78.7,84.34,72.56,0
62.66,85.02,97.13,47.93,75.86,81.19,0
70.87,72.12,86.49,86.36,32.6,32.38,1
81.68,81.25,75.84,97.62,76.66,77.72,0
51.05,100.0,88.55,67.73,53.69,95.25,0
74.75,95.71,90.1,73.54,86.76,72.7,0
62.47,78.9,83.83,76.83,43.08,79.55,0
68.16,97.46,100.0,66.48,21.79,37.96,1
79.12,90.44,67.4,80.17,58.31,85.57,0
